ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread
102.75,44.5227,23.6818,7.0227,3.75,13.0682,108.341,45.5,25.0227,7.0909,4.8409,12.4545,106.703,112.806,0.575621,0.117276,0.177885,0.151242,115.867,44.4667,30.6,8.2222,8.0444,15.2444,106.756,42.0222,23.1111,8.7111,3.8889,13.7556,118.857,107.954,0.53555,0.124387,0.235294,0.206422,9
103.646,44.8542,23.9167,7.1458,3.6667,13.2708,108.958,45.8125,25.3125,7.125,4.7917,12.5625,106.783,112.717,0.511458,0.102431,0.199219,0.175,106.617,46.2553,23.617,8.4468,4.9149,15.766,109.872,45.234,23,8.1064,5.7021,14.5745,106.576,109.97,0.562642,0.115423,0.283654,0.175399,-4
103.633,45.0204,23.8571,7.0612,3.7347,13.2653,108.939,45.8571,25.2653,7.102,4.7551,12.4898,106.781,112.659,0.492784,0.107447,0.224719,0.16701,105.021,38.5319,22.4468,8.5745,5.1064,12.9787,105.766,41.7021,22.8511,7.0213,3.9787,14.7021,112.742,112.533,0.544757,0.140642,0.201058,0.283887,3
103.453,44.8491,23.6792,7.0943,3.6604,13.1132,109.226,45.9811,25.1321,7,4.7736,12.5849,106.681,113.058,0.520737,0.126518,0.227273,0.202765,109.526,41.6667,22.8421,8.8421,4.2105,11.7895,106.281,41.386,24.2281,6.3509,4.614,15.2456,116.594,113.066,0.593824,0.129107,0.210526,0.190024,8
103.648,44.7407,23.6481,7.0556,3.6667,13.0741,109.296,45.9815,25.0185,7.0185,4.7593,12.5926,106.859,113.116,0.537736,0.125018,0.18932,0.224057,107.345,42.9091,24.0909,8.1455,4.4364,13.8182,105.673,43.2545,21.6909,7.4909,4.6909,14.8,112.111,110.394,0.541766,0.160337,0.286408,0.207637,6
103.4,44.7455,23.6364,7.1273,3.6364,13.0909,109.146,45.8909,25.1273,7.0364,4.7273,12.6,106.776,113.072,0.538369,0.123282,0.186275,0.230216,105.691,41.4182,23.3273,7.3818,4.8909,14.1273,109.946,45.3636,24.2727,7.8182,5,13.5818,109.635,114.074,0.496471,0.124982,0.266355,0.247059,-5
103.429,44.7679,23.6607,7.1071,3.625,13.0536,109,45.7679,25.1071,7.0536,4.7679,12.5357,106.875,113.046,0.509456,0.111982,0.201835,0.224586,111.679,43.4821,23.1964,8.2321,5.9286,12.7321,103.464,42.6786,22.0714,7.0357,5,14.75,115.851,107.496,0.530474,0.102139,0.194444,0.164786,7
103.333,44.7193,23.5439,7.0702,3.6667,12.9298,109.228,45.8421,25.3333,7.0175,4.8246,12.4386,106.758,113.279,0.497653,0.100326,0.171171,0.204225,107.491,46.9818,25.5818,8.2909,4.9818,16.7273,105.509,41.9273,20.7636,8.9455,5.3091,13.7818,110.617,107.452,0.548611,0.142035,0.265403,0.150463,8
103.262,44.9016,23.4918,7.0328,3.8361,13.0656,109.607,45.7049,25.459,7.0164,4.9344,12.4262,106.486,113.601,0.539648,0.106768,0.166667,0.147577,102.113,40.4516,22.5645,7.1774,3.8065,11.8871,104.726,45.4516,23.0323,7.3871,4.4194,13.7258,109.09,112.276,0.536364,0.11337,0.18894,0.175,3
103.339,44.9032,23.5,7.0806,3.8065,13.0645,109.452,45.7097,25.3871,7,4.9194,12.5,106.586,113.499,0.55531,0.118364,0.201794,0.143805,104.359,44.2031,22.3281,7.0938,4.7031,12.9688,100.234,43.9688,20.6875,6.9375,4.4219,13.3125,110.721,106.291,0.552154,0.100784,0.238806,0.201814,7
103.111,44.7619,23.4127,7.1905,3.7619,13.0635,109.381,45.8254,25.381,7,4.9048,12.5873,106.438,113.519,0.541284,0.121368,0.180617,0.158257,98.9206,40.7143,21.3492,7.4603,4.9841,14.4603,103.54,42.0476,21.2063,7.9048,5.3175,13.9206,106.711,112.285,0.503641,0.134201,0.209091,0.254854,-4
103.439,44.697,23.4848,7.3333,3.6667,13.0455,109.424,45.6364,25.4091,7.0152,4.9394,12.697,106.775,113.693,0.549757,0.143048,0.207729,0.203883,109.4,44.0154,22.3538,7.9077,4.7846,14.1692,108.062,43.7538,24.1538,8.4462,5.3385,14.0769,113.129,111.506,0.560364,0.110375,0.254902,0.236902,8
103.588,44.6618,23.5147,7.4265,3.6176,12.9853,109.471,45.6029,25.4559,6.9706,4.9265,12.7353,106.877,113.699,0.540698,0.133748,0.227053,0.211628,110.235,41.9118,23.5147,7.1324,3.9706,13.5735,110.088,44.4706,25.6765,7.6029,4.0735,12.9265,114.927,114.75,0.516129,0.122349,0.287611,0.195699,7
103.5,44.7143,23.5714,7.4,3.6571,12.9429,109.543,45.8,25.4857,6.9143,4.9571,12.7857,106.796,113.746,0.525164,0.116947,0.236607,0.16849,109.493,44.3239,24.831,7.9296,4.6761,14.5493,108.465,41.2817,24.6197,7.9718,4.9155,13.5915,114.361,113.992,0.580537,0.10484,0.232877,0.208054,9
103.479,44.5634,23.6479,7.4648,3.662,12.9718,109.901,45.7887,25.6056,6.9437,4.9718,12.8451,106.771,114.139,0.50431,0.11623,0.246753,0.148707,105.845,39.4507,22.8169,8.6479,5.3944,13.2676,106.296,42.1408,23.3099,7.2394,4.2817,14.662,113.023,112.359,0.569318,0.116713,0.236453,0.213636,4
102.829,44.9079,23.4079,7.5263,3.6316,13.1447,109.75,45.8026,25.5526,7.1053,5.0658,12.75,106.179,114.076,0.492099,0.119349,0.24569,0.200903,106.934,43.1053,25.1579,7.9605,4.3816,13.9474,105.75,42.5,22.1447,7.7105,4.7763,14.3158,112.365,110.918,0.540094,0.139592,0.248826,0.153302,7
102.961,44.8442,23.4935,7.5195,3.5974,13.1948,109.546,45.6883,25.5714,7.0779,5.0519,12.7922,106.345,113.921,0.520548,0.126235,0.206278,0.175799,107.526,45.3462,21.2821,6.9359,4.5385,12.2436,107.91,43.7436,24.7051,6.6282,5.0256,13.2692,111.168,111.943,0.526744,0.122156,0.189189,0.223256,5
103.19,44.8101,23.5443,7.6329,3.557,13.1646,109.62,45.7342,25.6709,7.0506,5.0633,12.9494,106.545,113.949,0.530822,0.129837,0.1875,0.146119,106.405,44.4937,23.3797,6.1139,4.6076,14.2025,110.595,46.6962,21.7468,7.7089,5.5316,11.8734,109.515,113.79,0.508734,0.101968,0.194915,0.163755,6
103.123,44.7284,23.4815,7.6296,3.5556,13.2346,109.852,45.642,25.8765,7.1111,5.1852,13,106.376,114.133,0.570602,0.133097,0.15566,0.141204,103.58,43.6914,22.7284,7.6049,3.8642,12.7778,104.123,43.8148,25.2222,7.2716,4.9012,14.1235,109.782,110.153,0.554907,0.104017,0.15493,0.163551,5
110.854,42.1341,23.3659,7.0976,3.8049,13.3049,109.927,43.6341,25.878,7.4756,4.1463,12.9024,115.663,114.749,0.540428,0.11986,0.222064,0.195239,104.012,44.4512,22.4634,7.3659,4.561,13.3171,100.427,43.8415,21.2683,7.2439,4.439,13.5366,110.41,106.414,0.508424,0.123467,0.218404,0.186179,-5
110.854,42.1341,23.3659,7.0976,3.8049,13.3049,109.927,43.6341,25.878,7.4756,4.1463,12.9024,115.663,114.749,0.540428,0.11986,0.222064,0.195239,103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.523259,0.12805,0.226693,0.191179,-12
110.854,42.1341,23.3659,7.0976,3.8049,13.3049,109.927,43.6341,25.878,7.4756,4.1463,12.9024,115.663,114.749,0.540428,0.11986,0.222064,0.195239,102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.524574,0.118237,0.200054,0.173197,-16
106.333,43.5,21.1667,5.5,4.3333,16.3333,109.5,41.6667,26.3333,8.5,3.6667,11.3333,110.653,115.199,0.535308,0.113945,0.21267,0.168565,104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.530267,0.120676,0.239794,0.183979,-11
104.714,43.1429,21,5.4286,4.4286,16.1429,110.143,43,26.4286,8.5714,4,11.7143,108.847,115.504,0.519406,0.114396,0.204444,0.19863,109.714,44.4286,21.7143,8.5714,4.4286,15,107.857,43.4286,21.7143,7.8571,6.2857,15.1429,112.429,108.639,0.541274,0.147069,0.240566,0.169811,-10
107.778,41.8889,21.3333,6.1111,4.2222,15.8889,113,42.3333,27.2222,8.2222,3.4444,12.1111,111.698,117.881,0.539863,0.125089,0.204651,0.193622,101.111,42.3333,20.4444,9.1111,4,15.1111,110.111,48.6667,25.5556,8.8889,4.5556,15.4444,103.511,111.532,0.50463,0.135038,0.226087,0.194444,-12
108.5,42.4,21.9,6.1,4.4,15.6,113.4,42.5,26.9,7.8,3.7,12.6,112.044,117.463,0.532805,0.125779,0.227907,0.205882,103.889,37.6667,24.4444,7.1111,4.1111,14.1111,107,42.1111,21.8889,7.7778,3.5556,14.2222,110.632,113.296,0.540712,0.134147,0.116751,0.234097,-5
110.133,42.7333,21.6667,6.7333,4.2,15.7333,112.133,42.5333,25.3333,8.1333,4.0667,13.6,113.476,116.127,0.516471,0.131485,0.266968,0.268235,107.231,45,19,8.1538,3.8462,14.2308,106,43.3846,23.4615,8.6154,5.3077,15.1538,112.904,111.321,0.546229,0.139543,0.267606,0.262774,-7
110.941,43.1765,22.1765,6.7059,4.0588,15.4118,110.765,42.7647,25.4118,8,4.2941,13.7059,114.372,114.729,0.503464,0.125063,0.192308,0.189376,110.562,45.1875,21.9375,8.3125,3.875,15.25,113.938,49.3125,21.6875,8.1875,6.0625,15.125,107.359,111.785,0.514541,0.115898,0.209205,0.183445,-11
111.389,42.6111,22.1111,6.7778,3.9444,15.1111,110.667,42.7222,25.4444,7.8333,4.1667,14,114.907,114.725,0.529551,0.126754,0.181818,0.200946,106.882,47.4706,19.9412,5.6471,4.7059,13.2353,106.471,44.1176,22.4706,7.1765,4.5294,12.5882,109.806,108.529,0.532955,0.106921,0.208333,0.25,-6
110.9,42.9,22.4,6.65,4.05,14.75,109.1,43.85,24.9,7.55,4,13.65,114.889,113.455,0.514019,0.117371,0.191304,0.17757,100.895,43.4211,20.6316,7.2632,5,15.6316,102,44.2632,19,8.6842,4.6316,13.3684,106.411,107.706,0.484561,0.123876,0.19469,0.163895,-4
111.227,42.8636,22.6818,7,4,14.8636,108.773,43.0909,24.8182,7.5909,4.0455,13.8636,115.442,113.216,0.533254,0.120084,0.197183,0.19715,97.6667,39.381,20.7143,7.381,5.4286,13.6667,100.762,43.9524,20.0952,6.9524,5.4286,14.5714,106.207,109.078,0.502571,0.149312,0.231959,0.200514,-12
111.5,42.5,22.7083,7,4.0417,14.3333,108.125,42.7917,24.9167,7.375,4.0833,13.6667,116.505,113.158,0.523002,0.120339,0.214953,0.213075,95.6522,39.087,20.3478,7.913,4.1739,14,105.652,44.1304,24.3913,8.3478,4.1739,14.6087,102.843,115.18,0.527569,0.13731,0.217172,0.205514,-13
110.731,42.5769,22.9231,6.8077,4,14.2308,107.538,43.1154,24.7692,7.6538,4.0769,13.3846,116.035,113.059,0.55625,0.119749,0.182692,0.2075,108,49.125,25.6667,8.2083,5.2083,16.8333,108.042,43,21.2083,8.7083,5.8333,13.75,109.056,108.606,0.504785,0.144539,0.306604,0.279904,-6
110.519,42.2222,23.037,7,3.9259,14.3333,107.185,42.963,25,7.7407,4,13.5926,115.917,112.83,0.551768,0.120591,0.171429,0.207071,103.538,40.2308,23.1923,8.7692,3.7692,15.3077,108.769,44.5769,26.0385,8,5.0385,16.1538,107.863,113.176,0.514218,0.138989,0.223744,0.227488,-12
110.964,42.0357,23.4643,6.9286,3.8571,14.2857,107.429,42.75,25.0357,7.75,4,13.4643,116.465,113.136,0.562654,0.124485,0.193396,0.167076,106.115,46.4615,22.7692,8.2692,5.7308,16.6154,108.885,45.8846,22.2692,8.3077,5.5385,15.3077,104.831,107.949,0.502242,0.132331,0.2287,0.174888,-10
111.31,41.931,23.7586,7.0345,3.8966,14.2759,107.586,42.9655,25.3103,7.7241,3.9655,13.6207,116.676,113.135,0.586375,0.127814,0.193069,0.180049,103.103,40.7931,21.7586,9.3793,5.2069,14.5172,99.8621,42.931,18.7931,8.1379,4.6552,15.8276,110.165,106.599,0.507177,0.111455,0.163551,0.220096,-10
111.219,41.75,24.0312,7.125,3.7812,14,107.438,42.9688,25.1562,7.7812,4.0625,13.4688,117.088,113.483,0.587264,0.119138,0.217172,0.17217,99.2667,44.7667,22.7333,7,3.7667,13.0333,105.767,45.6667,24.4667,6.9667,4.5333,12.6,104.168,111.427,0.535469,0.100275,0.188341,0.185355,-10
110.056,41.7778,23.4722,7.25,3.6944,13.8889,107.278,42.7778,25.4444,7.8889,4.1111,13.3333,116.441,113.837,0.563882,0.122046,0.189744,0.213759,102.278,45.0833,18.2778,6.6944,5.3056,13.8889,101.222,42.6944,19.1944,7.8056,5.3611,12.9444,107.397,106.874,0.491972,0.118868,0.248908,0.197248,-9
109.548,41.7857,23.2619,7.2381,3.7857,13.6667,108.524,43.9048,25.5714,7.5476,4.0476,13.2619,115.437,114.455,0.553015,0.107639,0.276786,0.112266,115.818,44.3864,30.5455,8.2273,8.0909,15.2273,106.727,42,23.0455,8.7045,3.8636,13.7273,118.798,108.012,0.525404,0.128977,0.222222,0.228637,6
109.512,41.814,23.3256,7.2791,3.814,13.6977,108.744,44,25.7442,7.5581,4.093,13.3256,115.187,114.622,0.549689,0.106376,0.29148,0.126294,105.296,41.8864,23.3636,7.0227,4.75,14.3182,110.886,46.0455,24.5227,8,4.9773,13.4545,108.423,114.354,0.5625,0.114474,0.292079,0.178571,-12
109.386,41.9091,23.2955,7.2955,3.8182,13.8409,108.614,43.9545,25.7273,7.6591,4.1364,13.3409,114.954,114.394,0.537234,0.10994,0.288889,0.13617,104.333,44.7111,20.8667,9.4222,5.1556,13.8444,100.8,41.2222,21.8889,8.0444,4.4,15.2889,110.614,107.897,0.504673,0.13671,0.307018,0.182243,-3
109.544,41.587,23.3913,7.2609,3.8043,13.9565,109.587,44.1522,25.913,7.7609,4.087,13.2391,114.81,115.203,0.526846,0.12903,0.214286,0.170022,106.396,42,22.2917,7.9167,4.2708,12.7917,105.208,42.8958,23.2292,6.8958,5.2917,14.125,112.885,111.237,0.527578,0.133598,0.199052,0.131894,-6
109.66,41.6383,23.4681,7.383,3.8085,14.0851,109.553,44,25.9362,7.8723,4.0213,13.2979,114.923,115.05,0.54955,0.138791,0.229358,0.173423,102.255,42.3191,22.234,7.766,3.617,13.2766,102.468,42.8511,24.3191,7.2128,5.234,14.8298,109.025,109.869,0.49536,0.135496,0.251163,0.194896,-8
109.98,41.6939,23.551,7.1633,3.8163,14.0204,109.755,44.0408,26.1224,7.898,4.0816,13.0816,115.076,115.057,0.5839,0.115649,0.174757,0.190476,100.44,42.24,21.86,7.06,5.28,14.18,101.06,41.88,19.86,7.42,4.68,12.96,108.533,108.981,0.481132,0.111103,0.21028,0.158019,-3
109.6,41.76,23.44,7.2,3.84,14.06,109.34,44.2,25.94,7.9,4.1,13.2,114.537,114.446,0.549769,0.11813,0.181818,0.210648,113.84,43.6,22.04,8.94,4.54,13.88,106.1,41.08,22.94,7.6,4.94,14.26,117.783,109.967,0.537879,0.130139,0.18593,0.262626,4
108.962,41.75,23.3269,7.0769,3.8269,14,109.673,44.4808,26,7.8462,4.1923,13.0769,113.903,114.731,0.512761,0.10739,0.159292,0.229698,109.018,41.7857,22.6607,8.875,4.2143,11.8036,105.679,41.3929,24.0714,6.375,4.6786,15.25,116.211,112.594,0.539627,0.110537,0.245,0.205128,4
110.179,41.7321,23.625,7.0357,3.8036,13.75,109.982,44.3571,25.8929,7.6429,4.1607,12.9643,115.163,115.091,0.554795,0.112067,0.256881,0.200913,107.421,42.9123,24.3333,8.1228,4.4912,13.7544,105.526,43.2632,21.7018,7.5439,4.5789,14.7018,112.248,110.308,0.523041,0.139513,0.25,0.16129,-6
110.086,41.7069,23.6034,7.1034,3.8621,13.8103,109.621,44.2069,25.8793,7.7069,4.1379,13.0517,114.913,114.589,0.5,0.126253,0.213333,0.186047,101.867,44.25,22.85,7.2667,5.5167,13.1167,98.8833,42.15,21.3333,7.8333,3.65,13.2833,110.219,107.088,0.513158,0.103943,0.265487,0.164474,-5
109.814,41.7966,23.5085,7.1186,3.8475,13.8305,109.627,44.2034,25.8136,7.7627,4.2203,12.9831,114.641,114.607,0.484018,0.129655,0.240175,0.166667,105.197,45.1803,22.8361,6.0656,4.2787,14.4262,109.279,46.541,21.1311,7.6066,5.8033,12.0164,108.249,112.544,0.512959,0.120993,0.232653,0.155508,-11
110.133,42.0167,23.5167,7.1167,3.8,13.7833,109.85,44.0667,25.8667,7.7333,4.15,12.9667,114.858,114.752,0.508969,0.122662,0.246696,0.163677,107.441,46.7288,25.6271,8.322,4.8983,16.6271,105.661,41.8983,21.1864,8.8983,5.3559,13.8305,110.636,107.85,0.539443,0.140268,0.304762,0.187935,-3
109.918,42.0656,23.5082,7.0656,3.8361,13.7049,109.82,44.2295,25.8033,7.6721,4.1639,12.9016,114.704,114.774,0.501129,0.124003,0.210526,0.153499,108.387,44.2097,24.5645,8,4.629,14.7742,107.387,40.9032,24.4516,8.1935,4.9355,13.9516,113.602,113.235,0.54476,0.136426,0.32243,0.179039,-5
110.032,42.0484,23.5323,7.0323,3.8065,13.629,110.081,44.0806,25.9516,7.6129,4.1452,12.8387,114.927,115.123,0.506711,0.11663,0.235808,0.163311,103.095,43.1905,22.6349,7.6032,3.5873,13.0635,104.016,43.2698,24.7778,7.2381,5.0159,14.3968,109.323,110.686,0.558005,0.133189,0.295775,0.199536,-6
110.29,41.942,23.5362,7.087,3.9855,13.5652,110.073,44.4783,25.7391,7.5507,4.058,12.913,115.019,114.756,0.514894,0.108032,0.27193,0.187234,105.478,39.6522,22.6232,8.5942,5.3768,13.2319,105.739,42.0725,23.2609,7.2174,4.2754,14.6232,112.852,111.846,0.558612,0.12013,0.197044,0.246411,-3
110.486,41.9429,23.5429,7.0429,4.0143,13.5571,110.171,44.3,25.7429,7.6,4.1,12.9429,115.224,114.795,0.521368,0.108651,0.278539,0.196581,112.239,43.831,23.9437,7.9577,6,12.8451,103.648,42.5352,21.9437,7.1972,4.8451,14.3662,116.561,107.758,0.519274,0.115427,0.224215,0.172336,2
110.789,41.8169,23.6056,6.9859,4.0141,13.493,110.437,44.1408,25.831,7.5493,4.1127,12.8451,115.614,115.167,0.542222,0.105102,0.252475,0.215556,104.181,44.125,21.0694,6.75,4.5972,15.1111,113.903,45.8056,23.0417,8.6944,6.0417,12.9028,105.786,116.028,0.487885,0.127179,0.224576,0.218062,-16
110.72,42.0267,23.48,7.0267,3.9067,13.3733,110.04,43.8933,25.72,7.52,4.1333,12.8667,115.606,114.936,0.573171,0.11288,0.218085,0.241463,111.32,44.1733,26.3733,7.7067,5.9333,14.4667,110.96,45.44,23.7333,8.2133,4.3467,13.6133,112.257,111.358,0.542035,0.126894,0.210784,0.146018,-5
110.671,42.0658,23.4605,7.0132,3.8816,13.3289,109.934,43.8553,25.7105,7.4737,4.1053,12.8421,115.588,114.888,0.541469,0.113216,0.22549,0.206161,102.474,41.1842,22.6579,7.1184,3.8026,11.8553,105.013,45.5526,23.1842,7.3289,4.4868,13.4605,109.292,112.121,0.503472,0.121034,0.15859,0.155093,-11
110.507,42.1688,23.4286,7.013,3.8442,13.2987,109.636,43.7792,25.5714,7.4416,4.0909,12.8701,115.47,114.649,0.529126,0.110354,0.20098,0.208738,112.276,43.6711,24.1842,7.6842,6.1184,12.7105,104.474,42.3421,21.9605,7.0789,4.8816,13.9737,116.796,108.732,0.569954,0.0886659,0.19898,0.18578,-2
110.526,42.1667,23.359,7.0256,3.8718,13.2821,109.59,43.8077,25.6026,7.4359,4.0513,12.8462,115.509,114.562,0.53202,0.116841,0.181818,0.216749,106.731,42.9359,25.1795,7.8974,4.3333,14.0128,106.026,42.5128,22.2949,7.7692,4.7051,14.2821,112.236,111.279,0.583924,0.131431,0.228155,0.153664,-6
111.012,42.0617,23.4691,7.0741,3.8148,13.2963,109.926,43.6914,25.8272,7.4444,4.1605,12.8765,115.878,114.719,0.566745,0.120281,0.176471,0.201405,104.395,44.0988,23.2346,6.6914,5.1605,14.1852,108.136,43.0988,24.0741,8.1605,4.7654,12.8272,108.928,113.653,0.518973,0.109886,0.202643,0.111607,-9
102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.529615,0.117391,0.192242,0.185329,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.523803,0.133605,0.233183,0.189292,-6
102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.529615,0.117391,0.192242,0.185329,98.8293,40.9146,21.5732,7.8415,4.1463,13.2073,105.817,43.7439,23.6463,7.7561,4.7439,13.6341,105.888,114.313,0.527766,0.129533,0.22437,0.177671,-6
102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.529615,0.117391,0.192242,0.185329,113.463,43.5122,29.2927,8,7.4634,15,107.488,42.5,23.5854,8.7439,3.6707,13.4634,117.433,109.482,0.540872,0.13046,0.232744,0.188832,14
102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.529615,0.117391,0.192242,0.185329,99.3293,40.5366,21.5488,7.4756,4.8293,14.4146,105.537,42.5,22.1463,8.0732,5.1341,13.9634,106.694,113.889,0.52199,0.129717,0.231905,0.233807,4
97.8333,41.3333,21,7.6667,3,13,106.667,48.8333,20.3333,8.5,4.8333,15.1667,103.728,115.101,0.5,0.125935,0.190045,0.2425,100.4,45.6,23.4,8.6,4.2,17.6,108.2,47.4,19.2,6.6,8,14.8,100.522,109.214,0.475,0.114029,0.241803,0.202174,1
98.2222,40.1111,20.5556,7.2222,3.1111,14.7778,108.333,46.5556,22.1111,9.5556,4.7778,14.8889,104.11,116.776,0.572368,0.149113,0.15508,0.255263,107.125,45.125,24.5,8.5,5.5,16.625,109,44.5,22.875,8.375,5,16.375,108.989,110.229,0.502309,0.140639,0.220779,0.21709,5
99.1667,41,20.6667,6.8333,3.75,14.5833,107.083,46.5833,23,8.9167,5,14.9167,104.321,114.401,0.541147,0.146915,0.169082,0.234414,110.167,40.75,21.75,6.4167,4.0833,15.5,114.167,42.1667,26.5833,7.9167,4.1667,13.6667,113.94,118.773,0.549412,0.138811,0.297561,0.277647,6
99.5,41.0714,20.5,7,3.7143,14.6429,107.714,46.3571,22.5,8.9286,4.7857,15.0714,104.062,114.496,0.519704,0.136367,0.156682,0.243842,103,45.6923,23.5385,7.8462,6.3077,14,99.6154,41.9231,21.6923,8.2308,4.8462,14.6923,109.823,106.291,0.580952,0.128886,0.215,0.171429,7
98.9333,41,20.3333,7,3.7333,14.6667,107,46.4,22.2,8.9333,4.9333,14.8667,103.517,113.978,0.527569,0.138636,0.144231,0.243108,108,42.6429,22.3571,9.0714,3.8571,14.5714,108.929,40.9286,24.2857,8,5.7143,16,112.096,112.353,0.557647,0.13639,0.207071,0.181176,6
98.1875,41,20.1875,6.75,3.6875,14.4375,107.25,46.5,22.5,8.8125,4.625,14.5625,103.13,114.586,0.488916,0.125657,0.13964,0.236453,103.929,38.7857,24.2143,7.6429,5.5,13.7143,104.429,42.2143,21.6429,7.4286,3.9286,14.9286,111.587,111.438,0.515971,0.125418,0.240566,0.240786,6
98.9412,41.4706,20.5882,6.7647,3.5882,14.5294,105.588,46,21.9412,8.7647,4.6471,14.4118,104.095,113.211,0.509756,0.127736,0.163551,0.212195,102.471,47.4706,21.5294,8.4118,4.0588,13.4706,94.4118,41.9412,20.7647,6.5294,5.1176,15,108.712,100.271,0.460337,0.128511,0.201754,0.228365,7
98.8947,41.5789,20.5789,6.8947,3.4737,14,105.211,46.6842,22.2105,8.6316,4.6842,14.6842,103.396,112.12,0.483452,0.131648,0.162996,0.179669,103.167,42.5556,20.8333,10.8333,5.1111,13.8889,98.1667,43.0556,20.7222,7.5,4.3889,18,108.673,103.583,0.495204,0.136453,0.261682,0.247002,6
99.2381,41.5714,21,7.0952,3.381,14,104.524,46.1429,22.5238,8.7143,4.5238,14.5714,104.301,111.58,0.539952,0.136172,0.154206,0.176755,110.2,44.9,22.25,7.7,4.05,15.1,113.7,47.2,21.9,8,5.95,14.4,108.793,112.918,0.530474,0.109123,0.208511,0.20316,-6
99.4545,41.6818,21.2273,7,3.3636,13.8636,104.727,46.4091,22.6364,8.5455,4.3636,14.5455,104.618,111.62,0.523923,0.126369,0.148649,0.177033,105.95,43.5,20.45,8.15,4.35,15.1,107.2,43.2,23.95,9.05,5.2,15.2,111.347,112.158,0.544776,0.168219,0.269841,0.233831,-5
99.8261,42.2174,21.3478,6.8696,3.5217,13.913,103.739,46.0435,22.3478,8.5217,4.4348,14.3478,105.406,110.695,0.549875,0.13674,0.192308,0.19202,106.909,44.9091,23.0909,8.0909,4.5455,15.6818,106.318,41.5455,24.4091,8.6818,4.5909,15.8182,111.829,111.282,0.568182,0.13616,0.261307,0.205742,-2
100.074,41.7407,21.3704,6.7037,3.6667,13.2222,103.481,46.1481,22.3333,8.3704,4.5556,13.9259,106.478,110.959,0.547146,0.118336,0.220588,0.228288,101.519,44.6667,22.8519,7.4074,6.0741,13.7037,97.6296,40.8889,21.0741,7.6667,3.8148,14.0741,110.664,105.811,0.515588,0.131718,0.280952,0.189448,6
99.6667,41.5,21.4,6.6667,3.5333,12.7667,103.1,45.9,22.4,8.0667,4.4667,13.6333,106.771,110.938,0.534653,0.113266,0.192708,0.195545,106.677,45.8065,20.0968,6.7742,5.0323,15.4194,114.193,45.5806,22.8387,8.9355,5.1935,12.9677,107.371,114.448,0.482353,0.0916367,0.2287,0.244706,-8
99.3871,41.5161,21.3871,6.7742,3.5806,12.8387,102.903,46,22.2258,8.0968,4.5161,13.7742,106.286,110.621,0.516949,0.121626,0.187192,0.159806,102.967,42.5,22.0333,8,3.4333,13.7,102,42.9,24.3667,7.1,5.3,15.2333,109.532,109.461,0.471883,0.134592,0.22467,0.200489,-2
99.9706,40.4706,21.8824,6.7353,3.6176,12.5882,103.176,45.2059,22.4118,7.7353,4.3235,13.6765,107.592,111.616,0.573232,0.121822,0.162011,0.176768,111.323,42.129,23.0323,8.7419,5.5161,13.5161,102.419,40.9355,21.9355,7.6774,4.7742,15.6774,115.988,106.623,0.528539,0.128737,0.253731,0.19863,6
101.026,40.6842,22.1842,6.6053,3.8421,12.4211,103.368,44.8684,22.3947,7.7105,4.4211,13.4211,108.859,111.625,0.537915,0.118796,0.218905,0.196682,115.162,44.8378,30.4595,8.3243,8.4054,15.6486,105.324,42.2432,22.9459,8.9459,3.8919,13.973,118.015,106.755,0.556604,0.137762,0.20202,0.176887,8
101.564,40.6667,22.359,6.5897,3.7949,12.4103,103.923,44.8974,22.7436,7.7179,4.4872,13.4359,109.206,111.929,0.532037,0.110636,0.206422,0.187643,101.395,45.0789,23.7105,6.9474,3.5789,12.9211,107.026,45.5789,24.4474,7.0526,4.7632,12.1842,105.556,111.928,0.527115,0.114922,0.196653,0.160521,-4
