Team,Game,Date,Opponent,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
NYK,72,3/25/2015,LAC,80,111,29,82,0.354,5,23,0.217,17,19,0.895,7,34,14,8,3,20,15,44,78,0.564,11,28,0.393,12,18,0.667,6,39,31,12,7,15,17
NYK,73,3/27/2015,BOS,92,96,38,87,0.437,7,24,0.292,9,14,0.643,9,36,23,9,2,12,31,29,69,0.42,4,20,0.2,34,43,0.791,9,44,18,6,1,16,17
NYK,75,4/1/2015,BRK,98,100,37,81,0.457,11,23,0.478,13,15,0.867,10,40,20,6,4,13,15,41,81,0.506,9,16,0.563,9,12,0.75,7,37,24,8,7,10,17
NYK,77,4/5/2015,PHI,101,91,37,72,0.514,3,13,0.231,24,29,0.828,15,49,24,6,14,18,18,38,99,0.384,10,32,0.313,5,8,0.625,19,36,22,8,5,10,23
NYK,78,4/8/2015,IND,86,102,29,84,0.345,7,17,0.412,21,26,0.808,9,34,13,8,2,11,25,38,77,0.494,4,22,0.182,22,27,0.815,11,54,23,7,4,17,24
NYK,79,4/10/2015,MIL,91,99,34,72,0.472,5,13,0.385,18,24,0.75,5,42,22,7,5,24,26,37,76,0.487,6,17,0.353,19,29,0.655,5,33,18,17,3,17,22
NYK,82,4/15/2015,DET,90,112,33,77,0.429,7,19,0.368,17,27,0.63,12,40,19,6,3,20,18,41,81,0.506,10,26,0.385,20,27,0.741,11,44,20,14,3,12,22
OKC,3,11/1/2014,DEN,102,91,37,80,0.463,6,20,0.3,22,31,0.71,6,41,24,8,6,13,20,35,80,0.438,7,26,0.269,14,20,0.7,11,41,19,4,10,17,26
OKC,6,11/7/2014,MEM,89,91,37,79,0.468,12,25,0.48,3,11,0.273,10,44,16,3,1,17,18,34,81,0.42,9,18,0.5,14,17,0.824,9,38,21,10,4,8,14
OKC,7,11/9/2014,SAC,101,93,36,78,0.462,6,18,0.333,23,27,0.852,11,40,16,5,6,14,22,36,80,0.45,6,24,0.25,15,22,0.682,9,37,23,11,2,10,24
OKC,10,11/14/2014,DET,89,96,38,96,0.396,12,36,0.333,1,6,0.167,10,42,23,9,7,14,23,38,89,0.427,11,31,0.355,9,15,0.6,14,55,18,8,5,16,17
OKC,11,11/16/2014,HOU,65,69,20,68,0.294,3,19,0.158,22,28,0.786,11,45,14,6,15,15,30,23,80,0.288,7,35,0.2,16,30,0.533,22,54,11,5,6,14,23
OKC,14,11/21/2014,BRK,92,94,38,85,0.447,4,20,0.2,12,19,0.632,13,36,18,9,9,13,25,31,67,0.463,5,15,0.333,27,30,0.9,10,38,17,2,6,18,17
OKC,15,11/23/2014,GSW,86,91,32,90,0.356,3,17,0.176,19,27,0.704,13,57,13,3,12,11,23,33,93,0.355,7,25,0.28,18,24,0.75,13,52,26,7,8,9,18
OKC,16,11/26/2014,UTA,97,82,40,83,0.482,12,26,0.462,5,10,0.5,12,45,21,9,7,16,26,31,70,0.443,3,16,0.188,17,28,0.607,8,38,11,9,2,19,16
OKC,17,11/28/2014,NYK,105,78,38,86,0.442,10,24,0.417,19,23,0.826,18,57,20,9,0,14,30,29,75,0.387,2,19,0.105,18,24,0.75,7,33,17,3,6,12,22
OKC,21,12/9/2014,MIL,114,101,41,82,0.5,4,21,0.19,28,34,0.824,15,54,23,10,6,20,28,34,84,0.405,4,21,0.19,29,35,0.829,9,31,19,8,2,14,25
OKC,22,12/11/2014,CLE,103,94,38,87,0.437,7,26,0.269,20,22,0.909,11,46,22,9,11,11,23,31,85,0.365,9,28,0.321,23,30,0.767,15,48,20,5,4,14,20
OKC,24,12/14/2014,PHO,112,88,39,80,0.488,4,18,0.222,30,34,0.882,14,63,20,7,5,18,19,34,99,0.343,7,31,0.226,13,18,0.722,14,40,21,11,3,10,22
OKC,28,12/21/2014,NOP,99,101,38,83,0.458,5,20,0.25,18,24,0.75,16,47,17,7,5,16,13,43,90,0.478,7,20,0.35,8,10,0.8,10,39,33,11,7,9,17
OKC,29,12/23/2014,POR,111,115,46,101,0.455,6,19,0.316,13,15,0.867,13,53,20,8,5,11,28,38,91,0.418,17,31,0.548,22,24,0.917,9,46,22,6,2,14,20
OKC,31,12/26/2014,CHO,98,75,36,88,0.409,8,27,0.296,18,21,0.857,13,57,18,6,10,11,25,25,87,0.287,5,24,0.208,20,26,0.769,15,52,12,8,2,15,20
OKC,33,12/31/2014,PHO,137,134,41,99,0.414,11,35,0.314,44,49,0.898,19,50,22,6,4,12,27,46,90,0.511,13,27,0.481,29,35,0.829,7,39,17,7,3,13,35
OKC,34,1/2/2015,WAS,109,102,44,83,0.53,8,19,0.421,13,19,0.684,6,38,21,8,4,10,20,39,84,0.464,11,21,0.524,13,15,0.867,8,39,27,3,1,15,19
OKC,37,1/9/2015,UTA,99,94,42,91,0.462,7,21,0.333,8,9,0.889,9,38,25,12,5,14,18,36,74,0.486,7,21,0.333,15,22,0.682,9,44,22,12,11,20,14
OKC,39,1/16/2015,GSW,127,115,51,97,0.526,10,22,0.455,15,19,0.789,16,54,27,8,2,14,21,42,92,0.457,9,24,0.375,22,28,0.786,13,43,24,10,2,14,14
OKC,45,1/26/2015,MIN,92,84,36,86,0.419,4,20,0.2,16,24,0.667,14,52,17,9,11,15,23,29,85,0.341,2,13,0.154,24,32,0.75,15,50,13,9,5,13,17
OKC,48,2/2/2015,ORL,104,97,37,75,0.493,8,20,0.4,22,26,0.846,8,40,25,10,5,13,20,38,90,0.422,6,23,0.261,15,18,0.833,14,44,23,5,1,13,21
OKC,50,2/6/2015,NOP,113,116,40,89,0.449,8,24,0.333,25,28,0.893,10,40,19,11,8,13,23,40,83,0.482,11,20,0.55,25,30,0.833,11,46,26,5,5,17,22
OKC,51,2/8/2015,LAC,131,108,46,88,0.523,8,20,0.4,31,38,0.816,16,54,26,8,6,11,21,42,90,0.467,12,32,0.375,12,17,0.706,8,29,28,9,2,13,26
OKC,53,2/11/2015,MEM,105,89,37,83,0.446,7,20,0.35,24,25,0.96,11,49,24,7,9,13,23,32,86,0.372,2,12,0.167,23,30,0.767,11,42,13,7,2,13,21
OKC,54,2/19/2015,DAL,104,89,38,91,0.418,7,22,0.318,21,26,0.808,21,62,20,8,0,22,20,33,91,0.363,9,27,0.333,14,17,0.824,14,39,16,14,3,17,20
OKC,56,2/22/2015,DEN,119,94,48,92,0.522,8,20,0.4,15,23,0.652,15,60,31,8,10,18,19,35,97,0.361,7,27,0.259,17,20,0.85,16,42,19,13,5,12,19
OKC,57,2/24/2015,IND,105,92,40,96,0.417,9,24,0.375,16,18,0.889,15,57,23,10,8,10,16,38,88,0.432,9,26,0.346,7,11,0.636,9,48,26,5,3,13,17
OKC,61,3/4/2015,PHI,123,118,44,96,0.458,7,21,0.333,28,34,0.824,9,54,19,9,9,14,31,34,96,0.354,15,35,0.429,35,44,0.795,16,58,20,8,8,17,26
OKC,63,3/8/2015,TOR,108,104,42,82,0.512,6,21,0.286,18,25,0.72,13,49,30,6,10,18,13,42,98,0.429,11,27,0.407,9,9,1,12,33,24,12,3,8,21
OKC,64,3/11/2015,LAC,108,120,33,76,0.434,12,25,0.48,30,36,0.833,11,39,19,5,3,20,32,35,76,0.461,15,30,0.5,35,47,0.745,11,38,22,11,2,12,27
OKC,65,3/13/2015,MIN,113,99,44,101,0.436,11,24,0.458,14,14,1,19,48,28,10,4,16,22,34,78,0.436,3,12,0.25,28,31,0.903,13,42,20,8,6,20,18
OKC,66,3/15/2015,CHI,109,100,40,87,0.46,8,21,0.381,21,30,0.7,17,52,16,4,4,16,23,37,83,0.446,9,29,0.31,17,24,0.708,9,33,20,5,3,11,24
OKC,68,3/18/2015,BOS,122,118,42,88,0.477,5,19,0.263,33,39,0.846,18,46,19,12,2,16,26,44,84,0.524,13,34,0.382,17,28,0.607,11,39,32,10,5,20,28
OKC,69,3/20/2015,ATL,123,115,43,84,0.512,13,30,0.433,24,26,0.923,10,44,26,6,6,12,19,41,82,0.5,13,29,0.448,20,25,0.8,7,34,20,9,4,11,16
OKC,70,3/22/2015,MIA,93,75,40,90,0.444,6,18,0.333,7,13,0.538,21,51,25,11,7,17,17,32,81,0.395,3,18,0.167,8,15,0.533,13,41,13,7,6,18,15
OKC,71,3/24/2015,LAL,127,117,48,86,0.558,11,21,0.524,20,23,0.87,13,49,29,7,2,16,20,44,85,0.518,9,19,0.474,20,27,0.741,8,28,22,10,7,10,17
OKC,75,4/1/2015,DAL,131,135,45,93,0.484,14,31,0.452,27,33,0.818,15,46,23,4,1,10,21,56,91,0.615,4,15,0.267,19,24,0.792,4,34,35,8,1,6,23
OKC,77,4/5/2015,HOU,112,115,40,92,0.435,14,30,0.467,18,26,0.692,17,51,21,4,2,18,32,38,81,0.469,8,28,0.286,31,50,0.62,12,42,18,14,4,10,25
OKC,78,4/7/2015,SAS,88,113,34,84,0.405,5,19,0.263,15,28,0.536,11,39,14,13,3,15,14,47,89,0.528,10,24,0.417,9,13,0.692,12,46,27,7,7,15,20
OKC,79,4/10/2015,SAC,116,103,44,97,0.454,10,31,0.323,18,24,0.75,16,47,21,8,4,6,22,37,81,0.457,9,24,0.375,20,28,0.714,14,50,19,4,6,16,23
OKC,81,4/13/2015,POR,101,90,39,96,0.406,4,21,0.19,19,27,0.704,18,58,14,8,6,8,19,38,83,0.458,8,23,0.348,6,9,0.667,3,35,22,1,4,12,21
ORL,2,10/30/2014,WAS,98,105,37,72,0.514,6,15,0.4,18,24,0.75,3,33,20,4,1,18,23,39,80,0.488,7,13,0.538,20,26,0.769,6,37,22,10,0,12,25
ORL,3,11/1/2014,TOR,95,108,38,81,0.469,7,20,0.35,12,24,0.5,9,40,25,3,7,14,37,33,83,0.398,4,21,0.19,38,48,0.792,15,50,13,4,4,7,21
ORL,6,11/7/2014,MIN,112,103,46,91,0.505,5,10,0.5,15,19,0.789,12,52,19,5,6,21,27,40,93,0.43,4,18,0.222,19,25,0.76,9,38,24,9,7,12,22
ORL,10,11/14/2014,MIL,101,85,35,80,0.438,10,24,0.417,21,27,0.778,10,45,22,7,3,15,15,36,80,0.45,2,19,0.105,11,14,0.786,5,38,19,8,4,16,25
ORL,13,11/19/2014,LAC,90,114,34,86,0.395,8,24,0.333,14,18,0.778,11,48,21,5,1,13,17,45,84,0.536,12,21,0.571,12,16,0.75,2,39,24,8,9,7,19
ORL,15,11/22/2014,MIA,92,99,35,78,0.449,3,16,0.188,19,27,0.704,18,44,18,10,2,14,20,37,71,0.521,12,26,0.462,13,18,0.722,7,33,17,7,5,16,20
ORL,17,11/26/2014,GSW,96,111,36,87,0.414,6,20,0.3,18,24,0.75,12,46,21,8,1,14,18,44,85,0.518,12,26,0.462,11,19,0.579,8,47,30,7,6,15,19
ORL,24,12/10/2014,WAS,89,91,38,84,0.452,7,15,0.467,6,9,0.667,8,39,13,7,7,8,12,41,81,0.506,5,12,0.417,4,9,0.444,8,41,26,5,5,9,13
ORL,26,12/13/2014,ATL,100,99,37,74,0.5,10,21,0.476,16,21,0.762,7,36,26,6,6,15,15,35,84,0.417,8,27,0.296,21,24,0.875,9,41,24,4,4,10,19
ORL,29,12/19/2014,UTA,94,101,37,83,0.446,12,22,0.545,8,12,0.667,9,34,28,6,2,12,22,39,73,0.534,4,11,0.364,19,24,0.792,7,42,24,4,5,15,14
ORL,30,12/21/2014,PHI,88,96,35,84,0.417,7,23,0.304,11,20,0.55,13,43,21,11,6,14,22,35,82,0.427,6,23,0.261,20,25,0.8,15,52,20,8,6,19,19
ORL,31,12/23/2014,BOS,100,95,39,83,0.47,7,18,0.389,15,23,0.652,7,45,23,7,4,14,21,33,85,0.388,7,23,0.304,22,29,0.759,9,45,22,10,4,12,21
ORL,32,12/26/2014,CLE,89,98,36,73,0.493,9,21,0.429,8,12,0.667,5,36,25,8,4,16,25,33,80,0.413,8,30,0.267,24,26,0.923,8,37,19,10,5,9,14
ORL,35,12/30/2014,DET,86,109,38,85,0.447,4,20,0.2,6,10,0.6,7,42,19,7,3,15,21,40,86,0.465,14,33,0.424,15,29,0.517,16,54,22,9,9,11,14
ORL,36,1/2/2015,BRK,98,100,37,88,0.42,11,22,0.5,13,20,0.65,8,37,22,13,3,11,18,41,72,0.569,7,20,0.35,11,18,0.611,4,45,26,7,5,22,16
ORL,37,1/3/2015,CHO,90,98,33,87,0.379,4,19,0.211,20,21,0.952,12,44,18,9,3,7,24,35,78,0.449,4,16,0.25,24,32,0.75,16,53,16,4,4,14,15
ORL,42,1/14/2015,HOU,120,113,44,90,0.489,9,26,0.346,23,26,0.885,10,39,22,14,1,15,19,42,83,0.506,9,26,0.346,20,23,0.87,10,38,26,11,6,20,19
ORL,43,1/16/2015,MEM,96,106,36,79,0.456,9,24,0.375,15,20,0.75,5,39,22,5,4,15,22,40,87,0.46,3,14,0.214,23,29,0.793,9,47,27,8,5,11,19
ORL,44,1/18/2015,OKC,99,127,35,88,0.398,8,23,0.348,21,27,0.778,10,33,18,9,2,18,29,48,83,0.578,9,25,0.36,22,32,0.688,10,54,28,12,5,20,24
ORL,47,1/25/2015,IND,99,106,38,78,0.487,6,17,0.353,17,23,0.739,3,33,22,7,5,12,21,43,83,0.518,8,20,0.4,12,18,0.667,9,47,27,8,5,14,23
ORL,49,1/29/2015,MIL,100,115,37,82,0.451,5,18,0.278,21,30,0.7,14,49,14,8,4,23,18,45,87,0.517,12,25,0.48,13,18,0.722,7,38,29,16,8,15,24
ORL,50,1/31/2015,DAL,93,108,33,78,0.423,8,24,0.333,19,24,0.792,11,42,21,9,3,15,24,42,74,0.568,11,21,0.524,13,22,0.591,3,36,26,9,4,12,20
ORL,53,2/6/2015,LAL,103,97,43,83,0.518,5,15,0.333,12,14,0.857,10,48,26,9,6,18,13,39,97,0.402,11,26,0.423,8,13,0.615,15,43,27,12,8,14,13
ORL,54,2/8/2015,CHI,97,98,39,83,0.47,9,25,0.36,10,13,0.769,13,45,21,9,4,16,21,37,77,0.481,8,22,0.364,16,18,0.889,7,35,27,11,1,15,11
ORL,56,2/11/2015,NYK,89,83,31,67,0.463,4,11,0.364,23,28,0.821,7,44,13,6,9,16,26,25,73,0.342,5,15,0.333,28,36,0.778,8,39,19,7,4,12,21
ORL,57,2/20/2015,NOP,95,84,44,88,0.5,4,18,0.222,3,6,0.5,9,42,22,4,3,9,21,29,69,0.42,5,19,0.263,21,28,0.75,7,40,21,6,6,11,11
ORL,58,2/22/2015,PHI,103,98,39,82,0.476,6,23,0.261,19,26,0.731,12,38,19,9,2,15,21,36,78,0.462,13,34,0.382,13,17,0.765,11,41,21,8,5,21,26
ORL,59,2/25/2015,MIA,90,93,33,78,0.423,6,22,0.273,18,31,0.581,12,50,17,4,1,18,28,32,84,0.381,6,31,0.194,23,32,0.719,8,42,17,8,5,12,24
ORL,61,3/1/2015,CHO,83,98,31,85,0.365,6,15,0.4,15,20,0.75,10,44,16,8,3,11,19,40,80,0.5,8,18,0.444,10,14,0.714,7,47,22,5,4,16,17
ORL,62,3/4/2015,PHO,100,105,41,87,0.471,5,20,0.25,13,15,0.867,9,42,21,13,5,20,26,37,79,0.468,8,21,0.381,23,27,0.852,9,34,22,10,3,19,15
ORL,63,3/6/2015,SAC,119,114,48,85,0.565,13,24,0.542,10,12,0.833,8,37,29,10,5,10,24,38,85,0.447,10,27,0.37,28,38,0.737,19,43,18,6,6,14,16
ORL,64,3/8/2015,BOS,103,98,38,87,0.437,7,22,0.318,20,30,0.667,18,56,20,8,8,15,15,35,89,0.393,15,34,0.441,13,16,0.813,18,48,24,9,3,14,23
ORL,68,3/15/2015,CLE,108,123,42,88,0.477,9,19,0.474,15,27,0.556,17,44,24,10,1,13,15,45,76,0.592,18,35,0.514,15,19,0.789,3,34,26,9,6,16,21
ORL,71,3/20/2015,POR,111,104,43,94,0.457,5,12,0.417,20,24,0.833,18,50,22,9,1,7,22,38,80,0.475,7,24,0.292,21,24,0.875,11,44,13,4,2,13,19
ORL,72,3/22/2015,DEN,100,119,41,85,0.482,4,17,0.235,14,17,0.824,11,40,26,7,4,18,26,42,90,0.467,12,28,0.429,23,30,0.767,18,49,30,11,6,13,19
ORL,73,3/25/2015,ATL,83,95,32,78,0.41,3,16,0.188,16,20,0.8,10,42,19,7,3,17,14,39,90,0.433,10,31,0.323,7,10,0.7,12,45,21,9,8,13,17
ORL,74,3/27/2015,DET,97,111,43,82,0.524,3,15,0.2,8,8,1,8,40,31,3,2,16,24,42,90,0.467,7,18,0.389,20,27,0.741,12,41,22,10,6,5,12
ORL,75,4/1/2015,SAS,91,103,39,93,0.419,5,17,0.294,8,9,0.889,14,50,24,7,7,12,15,35,86,0.407,13,29,0.448,20,23,0.87,11,49,20,8,3,10,9
ORL,78,4/8/2015,CHI,105,103,38,82,0.463,8,23,0.348,21,24,0.875,13,44,21,8,3,15,19,34,79,0.43,12,26,0.462,23,31,0.742,12,41,25,9,4,15,16
ORL,79,4/10/2015,TOR,99,101,41,89,0.461,7,20,0.35,10,10,1,14,46,21,11,4,16,19,39,94,0.415,9,30,0.3,14,15,0.933,17,46,22,8,1,15,15
ORL,80,4/11/2015,NYK,79,80,30,84,0.357,6,22,0.273,13,18,0.722,11,49,15,10,4,13,18,31,82,0.378,6,20,0.3,12,13,0.923,11,46,22,3,6,15,18
PHI,3,11/1/2014,MIA,96,114,35,67,0.522,7,23,0.304,19,26,0.731,4,37,28,9,10,24,21,41,83,0.494,12,24,0.5,20,29,0.69,9,35,33,16,0,16,20
PHI,4,11/3/2014,HOU,93,104,33,74,0.446,11,22,0.5,16,23,0.696,6,31,19,12,4,17,20,32,75,0.427,16,34,0.471,24,30,0.8,13,47,27,12,6,21,20
PHI,5,11/5/2014,ORL,89,91,33,77,0.429,8,25,0.32,15,23,0.652,6,38,22,12,12,20,18,39,88,0.443,3,20,0.15,10,12,0.833,14,51,14,11,3,24,20
PHI,6,11/7/2014,CHI,115,118,43,91,0.473,12,30,0.4,17,25,0.68,17,42,29,7,2,12,29,40,78,0.513,12,24,0.5,26,34,0.765,12,40,25,4,6,17,21
PHI,11,11/19/2014,BOS,90,101,34,86,0.395,7,21,0.333,15,21,0.714,9,44,22,10,2,15,20,41,83,0.494,6,20,0.3,13,21,0.619,7,44,32,11,4,15,19
PHI,12,11/21/2014,PHO,96,122,36,78,0.462,4,23,0.174,20,33,0.606,10,39,18,10,1,17,23,44,86,0.512,13,31,0.419,21,23,0.913,11,46,24,11,0,13,25
PHI,14,11/24/2014,POR,104,114,42,84,0.5,0,8,0,20,24,0.833,7,29,28,11,6,10,20,44,89,0.494,7,27,0.259,19,23,0.826,18,52,30,6,5,15,19
PHI,15,11/26/2014,BRK,91,99,34,85,0.4,9,24,0.375,14,17,0.824,13,42,23,11,5,20,24,35,71,0.493,8,24,0.333,21,28,0.75,4,40,25,10,7,24,19
PHI,16,11/29/2014,DAL,103,110,36,85,0.424,6,21,0.286,25,31,0.806,22,55,26,10,4,24,26,40,89,0.449,8,30,0.267,22,30,0.733,13,40,28,13,5,12,22
PHI,17,12/1/2014,SAS,103,109,38,89,0.427,12,29,0.414,15,25,0.6,8,42,22,9,3,10,29,36,83,0.434,9,26,0.346,28,35,0.8,11,52,25,6,3,14,20
PHI,19,12/5/2014,OKC,91,103,32,84,0.381,8,28,0.286,19,30,0.633,19,44,25,13,2,17,24,35,71,0.493,9,23,0.391,24,31,0.774,6,40,27,7,8,16,24
PHI,23,12/13/2014,MEM,115,120,40,82,0.488,11,28,0.393,24,34,0.706,10,45,22,11,4,16,24,45,93,0.484,11,26,0.423,19,27,0.704,9,42,33,9,4,14,24
PHI,24,12/15/2014,BOS,87,105,33,93,0.355,4,28,0.143,17,21,0.81,16,48,19,11,9,22,28,38,86,0.442,6,25,0.24,23,35,0.657,16,52,26,15,5,22,23
PHI,25,12/19/2014,CHO,91,109,32,71,0.451,12,26,0.462,15,17,0.882,2,35,23,6,12,24,17,43,98,0.439,10,24,0.417,13,17,0.765,17,45,25,10,3,14,17
PHI,33,1/5/2015,CLE,95,92,38,79,0.481,7,23,0.304,12,15,0.8,8,43,31,5,8,17,24,33,85,0.388,11,30,0.367,15,22,0.682,13,43,23,8,1,11,13
PHI,34,1/7/2015,MIL,77,97,25,83,0.301,2,25,0.08,25,29,0.862,15,44,14,11,6,24,19,41,76,0.539,8,17,0.471,7,11,0.636,7,43,32,14,4,24,26
PHI,36,1/10/2015,IND,93,92,32,80,0.4,11,24,0.458,18,25,0.72,12,44,21,4,12,16,31,29,87,0.333,4,18,0.222,30,42,0.714,19,54,16,9,5,13,27
PHI,37,1/13/2015,ATL,87,105,31,76,0.408,9,25,0.36,16,25,0.64,12,35,20,8,6,18,22,42,87,0.483,12,23,0.522,9,16,0.563,15,47,34,6,3,16,17
PHI,39,1/16/2015,NOP,96,81,36,80,0.45,7,22,0.318,17,27,0.63,9,39,22,12,10,8,20,29,75,0.387,4,17,0.235,19,29,0.655,15,55,17,5,6,18,19
PHI,42,1/21/2015,NYK,91,98,29,79,0.367,8,23,0.348,25,32,0.781,15,43,20,7,13,14,19,37,91,0.407,7,20,0.35,17,20,0.85,18,52,26,6,6,11,22
PHI,43,1/23/2015,TOR,86,91,31,81,0.383,9,29,0.31,15,18,0.833,15,48,21,9,6,18,19,33,80,0.413,6,24,0.25,19,24,0.792,13,42,19,11,5,14,17
PHI,46,1/28/2015,DET,89,69,37,78,0.474,7,21,0.333,8,12,0.667,13,48,27,11,10,19,19,23,75,0.307,2,20,0.1,21,23,0.913,14,38,15,12,5,17,16
PHI,47,1/30/2015,MIN,103,94,37,74,0.5,8,23,0.348,21,25,0.84,7,34,27,13,9,14,16,34,76,0.447,5,14,0.357,21,25,0.84,11,38,24,8,4,21,18
PHI,50,2/3/2015,DEN,105,98,31,70,0.443,11,27,0.407,32,42,0.762,7,49,26,10,9,20,22,33,85,0.388,12,31,0.387,20,28,0.714,8,37,26,13,3,14,29
PHI,52,2/7/2015,CHO,89,81,29,74,0.392,9,23,0.391,22,30,0.733,5,47,19,6,5,15,22,29,84,0.345,6,23,0.261,17,20,0.85,5,43,24,9,5,12,20
PHI,53,2/9/2015,GSW,84,89,33,79,0.418,7,24,0.292,11,14,0.786,10,52,21,9,4,27,19,34,85,0.4,7,29,0.241,14,19,0.737,6,40,26,15,5,14,14
PHI,54,2/20/2015,IND,95,106,34,84,0.405,8,25,0.32,19,29,0.655,15,47,18,11,11,17,20,40,83,0.482,8,22,0.364,18,22,0.818,9,44,24,13,1,15,23
PHI,58,2/27/2015,WAS,89,81,28,80,0.35,12,33,0.364,21,34,0.618,12,53,21,7,4,15,20,30,93,0.323,4,17,0.235,17,22,0.773,13,51,20,4,5,13,25
PHI,60,3/2/2015,TOR,103,114,41,78,0.526,8,20,0.4,13,19,0.684,10,36,32,6,6,15,18,41,80,0.513,11,27,0.407,21,24,0.875,10,36,24,6,6,9,16
PHI,62,3/6/2015,UTA,83,89,32,88,0.364,10,32,0.313,9,18,0.5,13,43,22,13,4,13,29,27,71,0.38,6,12,0.5,29,41,0.707,12,49,17,9,5,18,20
PHI,63,3/7/2015,ATL,92,84,35,95,0.368,13,37,0.351,9,17,0.529,17,55,24,14,3,16,12,30,77,0.39,11,25,0.44,13,16,0.813,5,42,20,8,9,19,14
PHI,64,3/11/2015,CHI,95,104,36,104,0.346,11,41,0.268,12,25,0.48,17,55,16,12,5,10,15,40,87,0.46,10,24,0.417,14,20,0.7,8,58,24,6,2,18,16
PHI,65,3/13/2015,SAC,114,107,45,95,0.474,9,32,0.281,15,23,0.652,14,46,30,11,9,15,29,35,87,0.402,4,14,0.286,33,40,0.825,16,50,22,9,4,17,20
PHI,66,3/14/2015,BRK,87,94,35,94,0.372,8,37,0.216,9,14,0.643,12,48,21,7,8,16,25,37,84,0.44,2,17,0.118,18,26,0.692,7,45,20,9,5,16,16
PHI,68,3/18/2015,DET,94,83,36,84,0.429,11,27,0.407,11,18,0.611,12,42,25,12,10,15,21,29,88,0.33,8,26,0.308,17,19,0.895,18,51,18,8,7,18,18
PHI,69,3/20/2015,NYK,97,81,37,88,0.42,11,30,0.367,12,15,0.8,15,49,23,11,7,11,20,25,69,0.362,8,16,0.5,23,26,0.885,7,37,16,7,8,18,16
PHI,73,3/27/2015,LAC,98,119,36,86,0.419,11,31,0.355,15,27,0.556,8,40,17,11,1,13,25,44,82,0.537,12,29,0.414,19,31,0.613,8,56,28,8,2,16,24
PHI,75,3/30/2015,LAL,111,113,39,96,0.406,10,30,0.333,23,38,0.605,20,51,27,11,1,15,24,40,82,0.488,10,21,0.476,23,30,0.767,12,45,27,7,10,17,26
PHI,79,4/8/2015,WAS,90,119,31,89,0.348,9,27,0.333,19,27,0.704,17,36,17,11,1,8,22,47,72,0.653,8,15,0.533,17,23,0.739,6,45,35,4,8,14,21
PHI,81,4/13/2015,MIL,97,107,32,81,0.395,6,28,0.214,27,34,0.794,14,40,22,11,6,29,28,40,81,0.494,4,9,0.444,23,36,0.639,12,39,23,13,7,18,25
PHI,82,4/15/2015,MIA,101,105,38,83,0.458,5,29,0.172,20,25,0.8,13,45,26,7,5,16,21,39,89,0.438,12,31,0.387,15,20,0.75,12,42,22,10,2,16,17
PHO,1,10/29/2014,LAL,119,99,45,82,0.549,16,32,0.5,13,18,0.722,9,40,23,5,3,14,25,37,86,0.43,4,13,0.308,21,25,0.84,12,38,20,9,3,13,18
PHO,2,10/31/2014,SAS,94,89,35,87,0.402,2,18,0.111,22,26,0.846,12,50,15,2,5,7,21,32,78,0.41,8,25,0.32,17,23,0.739,5,45,20,3,3,12,25
PHO,5,11/5/2014,MEM,91,102,32,69,0.464,8,21,0.381,19,21,0.905,5,35,13,11,4,18,20,40,80,0.5,9,17,0.529,13,17,0.765,8,37,25,10,1,16,21
PHO,6,11/7/2014,SAC,112,114,42,98,0.429,10,31,0.323,18,25,0.72,9,42,19,7,7,12,33,39,91,0.429,3,16,0.188,33,39,0.846,13,60,16,6,4,15,27
PHO,7,11/9/2014,GSW,107,95,34,79,0.43,12,30,0.4,27,33,0.818,9,39,17,9,2,21,19,33,69,0.478,11,24,0.458,18,21,0.857,3,36,16,9,7,26,26
PHO,8,11/12/2014,BRK,112,104,39,81,0.481,8,24,0.333,26,29,0.897,12,44,20,10,2,20,22,35,74,0.473,9,21,0.429,25,32,0.781,8,37,17,9,4,19,25
PHO,9,11/14/2014,CHO,95,103,37,86,0.43,8,29,0.276,13,14,0.929,11,45,16,3,6,11,23,39,91,0.429,7,16,0.438,18,19,0.947,14,46,21,5,3,7,15
PHO,16,11/26/2014,DEN,120,112,45,88,0.511,13,25,0.52,17,21,0.81,13,41,27,9,8,16,22,39,90,0.433,8,25,0.32,26,34,0.765,20,47,19,10,4,17,22
PHO,18,11/30/2014,ORL,90,93,34,85,0.4,7,26,0.269,15,18,0.833,11,43,22,5,3,19,18,35,76,0.461,5,15,0.333,18,25,0.72,10,47,14,8,3,22,22
PHO,19,12/2/2014,IND,116,99,43,86,0.5,12,25,0.48,18,26,0.692,9,44,18,13,5,12,19,41,85,0.482,4,13,0.308,13,17,0.765,8,41,20,8,3,19,24
PHO,23,12/9/2014,MIA,97,103,37,77,0.481,17,35,0.486,6,9,0.667,10,37,24,7,5,22,20,43,80,0.538,9,17,0.529,8,12,0.667,9,34,25,14,4,11,14
