ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread,vegas_ou
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.483051,0.114784,0.261682,0.210654,98.3171,42.561,21.6707,8.5366,4.2317,12.9756,95.0732,42.439,20.1463,7.3659,5.1707,14.6098,107.757,104.86,0.490123,0.126492,0.208145,0.167901,7,-3
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.47066,0.1238,0.261682,0.210269,95.6951,41.8171,20.6341,7.8902,3.8293,14.3293,101.415,43.4634,23.4268,7.7439,5.378,13.9024,104.345,110.191,0.55792,0.148038,0.306452,0.153664,-5,-7
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.470874,0.137792,0.245455,0.203883,91.9756,42.8537,20.5244,9.622,5.939,16.9024,100.951,46.2561,23.6829,9.5,5.5366,15.9268,97.6621,107.235,0.438025,0.11891,0.271375,0.113445,-9,-19
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.498832,0.127905,0.223744,0.205607,98.5,44.8902,21.5976,7.5976,4.6707,12.6463,99.5,44.1098,23.7683,6.9756,4.7683,13.3537,107.415,109.205,0.550493,0.106204,0.222222,0.160099,-6,8
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.460089,0.112367,0.266667,0.230599,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.524941,0.142216,0.323383,0.147268,-9,7
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.433875,0.118345,0.247934,0.215777,106.719,42.622,24.7683,7.8049,4.9878,11.7927,100.134,42.8902,23.2195,6.6829,2.9878,13.5732,115.06,108.046,0.492925,0.123407,0.221198,0.200472,6,13
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.451537,0.11005,0.237885,0.229314,97.3293,44.8537,21.4268,6.1585,4.5732,13.3293,97.0488,42.7317,19.9146,7.5244,4.7073,12.1463,105.764,105.756,0.534264,0.126002,0.194872,0.269036,-4,-13
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.477381,0.11009,0.214286,0.207143,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.474699,0.145455,0.331818,0.233735,-5,9
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.509569,0.14833,0.23301,0.200957,103.134,42.9634,22.122,7.3537,4.1463,13.6341,98.6585,41.122,24.0732,7.8293,4.4878,12.7073,112.985,109.106,0.512225,0.138436,0.259091,0.171149,-11,-39
101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.533654,0.143689,0.227053,0.199519,103.988,41.5488,20.7439,7.5,4.3537,12.1951,100.915,42.4512,22.8049,6.9146,5.0366,13.7561,113.379,109.959,0.495261,0.103298,0.285068,0.2109,0,-2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,103.951,47.5122,20.5,7.2927,5.5366,14.0244,101.768,42.7317,22.1341,7.8293,4.5976,12.9146,109.541,108.223,0.499226,0.119209,0.277217,0.216125,-7,-31
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,97.7561,40.9146,21.5976,8.1463,3.9878,14.2927,106.549,43.561,23.5732,8.3659,5.4756,14.6463,104.749,114.756,0.50521,0.130042,0.278561,0.211722,-6,7
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,91.8902,40.3659,21.2927,7.0122,4.6585,13.7683,101.207,43.5,21.7439,8.0366,4.3049,13.4024,102.187,112.459,0.457606,0.131875,0.300448,0.199501,-6,-11
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.544554,0.117806,0.206897,0.217822,95.6951,41.8171,20.6341,7.8902,3.8293,14.3293,101.415,43.4634,23.4268,7.7439,5.378,13.9024,104.345,110.191,0.518939,0.15963,0.194175,0.204545,-9,-8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.529557,0.138204,0.288462,0.246305,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.529178,0.135036,0.180905,0.190981,-8,12
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.506219,0.132717,0.297674,0.238806,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.5,0.151274,0.305825,0.2,-7,4
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.5,0.147697,0.247664,0.175182,100.793,45.7439,21.7195,6.2683,5.8049,13.1707,97.7927,43.4268,20.2073,7.4878,5.4024,11.6707,109.989,106.259,0.514423,0.130451,0.245098,0.21875,3,18
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.473558,0.135393,0.238532,0.15625,103.183,43.6341,24.3902,8.0122,5.4146,13.4634,96.9878,42.1463,20.7195,7.9024,4.4146,13.5244,111.229,104.485,0.534063,0.116505,0.179245,0.170316,9,-2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.471496,0.129287,0.212389,0.154394,102.549,40.561,25.7439,9.0732,4.6341,13.4512,97.122,43.6463,23.5488,7.3659,4.9268,15.4024,111.579,105.593,0.583113,0.152923,0.197605,0.234829,1,23
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.438389,0.133088,0.214286,0.161137,103.134,42.9634,22.122,7.3537,4.1463,13.6341,98.6585,41.122,24.0732,7.8293,4.4878,12.7073,112.985,109.106,0.52005,0.13094,0.278351,0.240602,8,22
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.46837,0.129801,0.245614,0.172749,91.9756,42.8537,20.5244,9.622,5.939,16.9024,100.951,46.2561,23.6829,9.5,5.5366,15.9268,97.6621,107.235,0.44023,0.137858,0.264,0.193103,-7,-18
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.46,0.129554,0.247788,0.1875,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.516582,0.136469,0.304124,0.170918,-6,4
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.479695,0.126567,0.253456,0.22335,98.5,44.8902,21.5976,7.5976,4.6707,12.6463,99.5,44.1098,23.7683,6.9756,4.7683,13.3537,107.415,109.205,0.507973,0.125802,0.289362,0.150342,-2,-5
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.5,0.123085,0.212264,0.254499,101.463,44.6951,21.8049,7.8171,4.4756,13.8171,105.012,45.0854,23.0976,7.4512,6.1463,13.6829,106.274,110.69,0.485849,0.151656,0.244444,0.200472,-4,-6
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.537713,0.121415,0.206897,0.187348,97.3293,44.8537,21.4268,6.1585,4.5732,13.3293,97.0488,42.7317,19.9146,7.5244,4.7073,12.1463,105.764,105.756,0.498753,0.118683,0.220657,0.221945,-3,25
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.506127,0.131329,0.174757,0.210784,101.341,44.1829,20.3293,6.7073,3.9512,15.6098,105.049,41.1829,23.3171,8.6829,6.1951,12.5244,107.424,111.353,0.557279,0.135472,0.273684,0.279236,-1,-8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.463568,0.118272,0.214286,0.228643,105.219,42.2683,22.5122,8.0854,4.5244,12.5488,102.317,46.1463,22.3171,7.3415,3.8293,15.5122,112.093,108.935,0.510514,0.104579,0.167421,0.191589,7,8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.462963,0.115385,0.222222,0.217284,101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.46875,0.109741,0.264069,0.165948,-5,8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.448622,0.131711,0.214612,0.197995,91.9756,42.8537,20.5244,9.622,5.939,16.9024,100.951,46.2561,23.6829,9.5,5.5366,15.9268,97.6621,107.235,0.53753,0.150536,0.259804,0.225182,-11,2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.458995,0.141956,0.216749,0.253968,103.927,43.6829,22.1951,9.4756,4.9634,15.939,100.488,43.8293,21.3659,8.8537,5.3293,15.5122,109.33,105.549,0.520885,0.162302,0.31401,0.223587,7,14
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.459494,0.141817,0.225962,0.23038,98.3171,42.561,21.6707,8.5366,4.2317,12.9756,95.0732,42.439,20.1463,7.3659,5.1707,14.6098,107.757,104.86,0.541063,0.147509,0.244019,0.229469,7,11
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.492208,0.157307,0.220513,0.202597,98.5366,44.6707,24.0122,7.3293,4.6098,14.378,97.8171,41.7073,19.9268,7.9878,4.2683,13.3049,106.803,104.853,0.518657,0.129825,0.239024,0.211443,6,9
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.552439,0.123238,0.253968,0.197561,103.988,41.5488,20.7439,7.5,4.3537,12.1951,100.915,42.4512,22.8049,6.9146,5.0366,13.7561,113.379,109.959,0.508706,0.131951,0.261307,0.231343,8,5
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.558275,0.113206,0.265625,0.202797,106.719,42.622,24.7683,7.8049,4.9878,11.7927,100.134,42.8902,23.2195,6.6829,2.9878,13.5732,115.06,108.046,0.481343,0.112814,0.232227,0.241294,9,-2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.543632,0.110082,0.255,0.181604,91.8902,40.3659,21.2927,7.0122,4.6585,13.7683,101.207,43.5,21.7439,8.0366,4.3049,13.4024,102.187,112.459,0.487893,0.104281,0.236364,0.157385,-7,-4
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.482269,0.126582,0.241228,0.182033,109.951,44.7195,27.4146,9.2927,6.0488,14.0976,99.8537,44.5488,20.9512,8.2927,3.5732,15.5366,114.645,103.011,0.484634,0.149583,0.243119,0.238771,6,-2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.496454,0.132839,0.231111,0.165485,94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.473494,0.109717,0.19469,0.187952,-6,24
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.508393,0.127532,0.212264,0.179856,102.402,43.1585,20.2317,8.5366,4.6951,14.5366,103.305,45.3293,21.1463,7.939,4.1098,14.9512,107.833,108.4,0.480278,0.141563,0.214912,0.204176,-3,8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.469318,0.12121,0.24359,0.190909,95.1341,43.9634,19.9024,7.5976,5.9634,14.2195,94.9146,39.2317,19.439,8.2195,4.6585,12.561,108.077,106.951,0.412679,0.120764,0.261044,0.165072,-2,7
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.474537,0.125203,0.241379,0.168981,99.3537,43.4512,22.0244,6.7439,6.2195,12.5976,98.561,41.5488,20.7317,6.7683,5.7927,11.7927,110.593,109.599,0.505,0.13485,0.244898,0.205,-3,20
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.501166,0.119644,0.275701,0.174825,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.508772,0.153293,0.223301,0.210526,-2,-2
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.515184,0.116863,0.273913,0.16269,101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.477629,0.119226,0.24569,0.201342,-5,19
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.485839,0.100056,0.263374,0.196078,103.134,42.9634,22.122,7.3537,4.1463,13.6341,98.6585,41.122,24.0732,7.8293,4.4878,12.7073,112.985,109.106,0.543038,0.131495,0.226316,0.172152,9,-8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.464363,0.105675,0.25,0.205184,98.4512,43.8902,20.9146,7.0488,4.4634,12.622,105.293,44.1585,23.9756,7.4512,4.8293,12.4146,105.72,113.23,0.511335,0.13547,0.265306,0.221662,-8,-8
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.472912,0.0991699,0.227468,0.189616,97.3293,44.8537,21.4268,6.1585,4.5732,13.3293,97.0488,42.7317,19.9146,7.5244,4.7073,12.1463,105.764,105.756,0.532178,0.127964,0.21393,0.240099,1,-5
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.505882,0.102991,0.198113,0.188235,103.988,41.5488,20.7439,7.5,4.3537,12.1951,100.915,42.4512,22.8049,6.9146,5.0366,13.7561,113.379,109.959,0.520936,0.102686,0.282178,0.197044,-2,-5
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.57177,0.093633,0.235897,0.198565,102.793,45.8537,21.939,6.4024,4.5366,13.2561,98.561,44.5854,20.3537,7.9878,3.622,11.622,110.357,106.194,0.530516,0.112184,0.247706,0.176056,-6,-10
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.561611,0.0892303,0.252427,0.203791,102.549,40.561,25.7439,9.0732,4.6341,13.4512,97.122,43.6463,23.5488,7.3659,4.9268,15.4024,111.579,105.593,0.578624,0.112595,0.233696,0.189189,-5,3
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.552448,0.0969213,0.28169,0.200466,98.5366,44.6707,24.0122,7.3293,4.6098,14.378,97.8171,41.7073,19.9268,7.9878,4.2683,13.3049,106.803,104.853,0.467391,0.12593,0.258929,0.202899,-5,-37
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.55787,0.100023,0.242991,0.18287,100.793,45.7439,21.7195,6.2683,5.8049,13.1707,97.7927,43.4268,20.2073,7.4878,5.4024,11.6707,109.989,106.259,0.469626,0.110198,0.291846,0.191589,2,27
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.496568,0.0954699,0.248908,0.187643,95.6951,41.8171,20.6341,7.8902,3.8293,14.3293,101.415,43.4634,23.4268,7.7439,5.378,13.9024,104.345,110.191,0.471897,0.130665,0.287671,0.163934,-9,-13
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.496844,0.153601,0.268492,0.216679,-8,-2
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,98.3171,42.561,21.6707,8.5366,4.2317,12.9756,95.0732,42.439,20.1463,7.3659,5.1707,14.6098,107.757,104.86,0.499181,0.130113,0.248109,0.200685,-3,2
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.505777,0.137053,0.259123,0.227322,-2,-7
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.466184,0.124698,0.25,0.200483,102.549,40.561,25.7439,9.0732,4.6341,13.4512,97.122,43.6463,23.5488,7.3659,4.9268,15.4024,111.579,105.593,0.516625,0.1383,0.249342,0.200831,-2,-3
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.520225,0.121175,0.267943,0.168539,105.219,42.2683,22.5122,8.0854,4.5244,12.5488,102.317,46.1463,22.3171,7.3415,3.8293,15.5122,112.093,108.935,0.539506,0.127029,0.26601,0.249383,4,27
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.491745,0.113759,0.261261,0.141509,95.6951,41.8171,20.6341,7.8902,3.8293,14.3293,101.415,43.4634,23.4268,7.7439,5.378,13.9024,104.345,110.191,0.480769,0.115482,0.233945,0.185096,-4,5
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.516169,0.118379,0.214286,0.146766,106.719,42.622,24.7683,7.8049,4.9878,11.7927,100.134,42.8902,23.2195,6.6829,2.9878,13.5732,115.06,108.046,0.514212,0.141958,0.21,0.260982,4,21
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.484615,0.102745,0.1875,0.194872,102.793,45.8537,21.939,6.4024,4.5366,13.2561,98.561,44.5854,20.3537,7.9878,3.622,11.622,110.357,106.194,0.497573,0.127251,0.215247,0.208738,6,8
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.483911,0.0906308,0.199052,0.19802,109.951,44.7195,27.4146,9.2927,6.0488,14.0976,99.8537,44.5488,20.9512,8.2927,3.5732,15.5366,114.645,103.011,0.440181,0.0966702,0.25,0.23702,9,5
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.506297,0.104729,0.164021,0.219144,100.793,45.7439,21.7195,6.2683,5.8049,13.1707,97.7927,43.4268,20.2073,7.4878,5.4024,11.6707,109.989,106.259,0.474558,0.118351,0.263393,0.210177,4,7
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.473872,0.0801909,0.166667,0.216152,91.8902,40.3659,21.2927,7.0122,4.6585,13.7683,101.207,43.5,21.7439,8.0366,4.3049,13.4024,102.187,112.459,0.449772,0.129861,0.369748,0.180365,-5,-1
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.487327,0.0828836,0.190476,0.179724,101.366,43.8415,24.5,8.2195,3.5854,13.2683,101.207,44.6951,21.9268,7.1098,5.2561,14.5732,106.534,106.924,0.524608,0.140623,0.197183,0.214765,-3,-9
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.486967,0.101779,0.170616,0.239336,98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.463504,0.134419,0.246696,0.170316,-4,27
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.477327,0.100235,0.18894,0.229117,102.402,43.1585,20.2317,8.5366,4.6951,14.5366,103.305,45.3293,21.1463,7.939,4.1098,14.9512,107.833,108.4,0.523114,0.159605,0.287081,0.23601,3,5
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.501238,0.126137,0.166667,0.220297,95.1341,43.9634,19.9024,7.5976,5.9634,14.2195,94.9146,39.2317,19.439,8.2195,4.6585,12.561,108.077,106.951,0.519084,0.12903,0.246154,0.203562,-4,-18
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.509852,0.101886,0.207921,0.174877,101.463,44.6951,21.8049,7.8171,4.4756,13.8171,105.012,45.0854,23.0976,7.4512,6.1463,13.6829,106.274,110.69,0.469907,0.151336,0.258333,0.206019,-3,-28
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.525735,0.137636,0.229592,0.183824,95.6951,41.8171,20.6341,7.8902,3.8293,14.3293,101.415,43.4634,23.4268,7.7439,5.378,13.9024,104.345,110.191,0.526055,0.137147,0.20098,0.138958,-6,8
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.51182,0.110569,0.247619,0.174941,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.510363,0.178192,0.221675,0.212435,-3,10
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.474654,0.131014,0.219298,0.177419,103.134,42.9634,22.122,7.3537,4.1463,13.6341,98.6585,41.122,24.0732,7.8293,4.4878,12.7073,112.985,109.106,0.485112,0.138477,0.227053,0.168734,2,4
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.434537,0.10557,0.237288,0.187359,99.3537,43.4512,22.0244,6.7439,6.2195,12.5976,98.561,41.5488,20.7317,6.7683,5.7927,11.7927,110.593,109.599,0.518029,0.136286,0.280193,0.185096,5,-4
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.436343,0.0930215,0.189427,0.19213,103.183,43.6341,24.3902,8.0122,5.4146,13.4634,96.9878,42.1463,20.7195,7.9024,4.4146,13.5244,111.229,104.485,0.503731,0.133384,0.22335,0.233831,5,5
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.437355,0.0972108,0.200873,0.199536,97.3293,44.8537,21.4268,6.1585,4.5732,13.3293,97.0488,42.7317,19.9146,7.5244,4.7073,12.1463,105.764,105.756,0.489583,0.129208,0.262009,0.210648,3,-9
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.410431,0.0969276,0.203252,0.195011,97.7561,40.9146,21.5976,8.1463,3.9878,14.2927,106.549,43.561,23.5732,8.3659,5.4756,14.6463,104.749,114.756,0.514458,0.145371,0.267327,0.192771,-6,-25
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.423423,0.0969418,0.208163,0.177928,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.474425,0.143506,0.190244,0.171356,-6,-2
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.439326,0.0933104,0.282258,0.211236,91.8902,40.3659,21.2927,7.0122,4.6585,13.7683,101.207,43.5,21.7439,8.0366,4.3049,13.4024,102.187,112.459,0.476543,0.114067,0.245455,0.232099,-9,-5
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.453682,0.108883,0.206751,0.218527,98.5366,44.6707,24.0122,7.3293,4.6098,14.378,97.8171,41.7073,19.9268,7.9878,4.2683,13.3049,106.803,104.853,0.49759,0.126809,0.206278,0.226506,2,-7
